"ID"	"Study.name"	"Outcome"	"PERSON"	"Sample.size"	"Correlation"	"Fisher.s.Z"	"Std.Err"	"Full.Reference"	"Long.Dup"	"raw.r."	"Study"	"SEX"	"Best."	"AGE"	"East.West"	"setting2"	"Setting"	"1st"	"2nd"	"3rd"	"4th"	"aveORonlyR"	"aveDVs"	"Country"	"Pub"	"z"	"t"	"df"	"d_est"	"p.onetail"	"p.twotail"
"82"	"BA09AC1"	"AggCog"	"both"	243	0.121	0.121595762693491	0.0645497224367903	"Bushman, B. J., & Anderson, C. A. (2009). Comfortably numb: Desensitizing effects of violent media on helping others. Psychological Science, 20, 273-277."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.110000"	"0.135000"	"."	"."	"0.121"	"heard,severity"	"US"	"Journal"	1.88375345552512	1.89232901208709	241	0.243791254493287	0.0298228615700836	0.0596457231401672
"83"	"BA09PB1"	"ProsBeh"	"both"	197	-0.097	-0.0973059534291224	0.0717958158617738	"Bushman, B. J., & Anderson, C. A. (2009). Comfortably numb: Desensitizing effects of violent media on helping others. Psychological Science, 20, 273-277."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"-0.050000"	"-0.296000"	"."	"."	"-0.097"	"%help, time, diff ns"	"US"	"Journal"	-1.35531510104241	-1.36094900056977	195	-0.194919164423423	0.912449721436264	0.175100557127472
"84"	"BBR09AA"	"AggAff"	"Third"	88	0.281	0.288767472087844	0.108465228909328	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.281"	"."	"US"	"Journal"	2.66230454673396	2.71529197122958	86	0.585594926629433	0.00400100380762191	0.00800200761524381
"85"	"BBR09AB"	"AggBeh"	"Third"	78	0.377	0.396557989970601	0.115470053837925	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.377"	"."	"US"	"Journal"	3.43429293388236	3.54843743996498	76	0.814067379383345	0.000334132514871895	0.000668265029743789
"86"	"BBR09AC"	"AggCog"	"Third"	90	0.4	0.423648930193602	0.107211253483779	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.4"	"."	"US"	"Journal"	3.95153415735131	4.09413052575327	88	0.87287156094397	4.69033405341668e-05	9.38066810683336e-05
"87"	"BBR09PA"	"PhysArous"	"Third"	88	0.346	0.360892579373737	0.108465228909328	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.346"	"."	"US"	"Journal"	3.32726517984327	3.41990404052053	86	0.737555473557947	0.000480035905132531	0.000960071810265061
"88"	"BBS06AB"	"AggBeh"	"."	34	0.3444	0.359076124490638	0.179605302026775	"Bartholow, B. D., Bushman, B. J., & Sestir, M. A. (2006). Chronic violent video game exposure and desensitization to violence: Behavioral and event-related brain potential data. Journal of Experimental Social Psychology, 42, 532-539."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"0.570000"	"0.040000"	"."	"."	"0.3444"	"CRT,BPp"	"US"	"Journal"	1.99925124948209	2.07517347499027	32	0.733684618152037	0.0230457434441849	0.0460914868883698
"89"	"BBS06DS"	"Desen"	"."	34	-0.64	-0.758173744684044	0.179605302026775	"Bartholow, B. D., Bushman, B. J., & Sestir, M. A. (2006). Chronic violent video game exposure and desensitization to violence: Behavioral and event-related brain potential data. Journal of Experimental Social Psychology, 42, 532-539."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.64"	"."	"US"	"Journal"	-4.22133275648521	-4.71174511252679	32	-1.66585346014513	0.99997707848804	4.58430239207142e-05
"90"	"BHB07AA"	"AggAff"	"First"	99	0.27	0.2768638226551	0.102062072615966	"Barlett, C. P., Harris,R.J., & Baldassaro, R. M. (2007). The longer you play, the most hostile you feel: Examination of first person shooter video games and aggression during video game play. Aggressive Behavior, 33, 1-12"	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.27"	"."	"US"	"Journal"	2.71270037496563	2.76176257892244	97	0.560829008703686	0.00343854647428636	0.00687709294857271
"91"	"BHB07AC"	"AggCog"	"First"	99	0.22	0.223656109021832	0.102062072615966	"Barlett, C. P., Harris,R.J., & Baldassaro, R. M. (2007). The longer you play, the most hostile you feel: Examination of first person shooter video games and aggression during video game play. Aggressive Behavior, 33, 1-12"	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.22"	"."	"US"	"Journal"	2.19137337983909	2.22116760739547	97	0.451050802457601	0.0143328362488892	0.0286656724977783
"92"	"BHB07PA"	"PhysArous"	"First"	99	0.075	0.0751411015246689	0.102062072615966	"Barlett, C. P., Harris,R.J., & Baldassaro, R. M. (2007). The longer you play, the most hostile you feel: Examination of first person shooter video games and aggression during video game play. Aggressive Behavior, 33, 1-12"	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.075"	"."	"US"	"Journal"	0.736229429784422	0.740750634289215	97	0.15042366316917	0.230317028430021	0.460634056860043
"93"	"BHP06AA"	"AggAff"	"Third"	41	0.2626	0.268898940066741	0.162221421130763	"Ballard, M. E., Hamby, R. H., Panee, C. D., & Nivens, E. E. (2006). Repeated exposure to video game play results in decreased blood pressure responding. Media Psychology, 8, 323-341."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"0.296200"	"0.275300"	"0.214900"	"."	"0.2626"	"Sang, 3 sessions"	"US"	"Journal"	1.65760439153093	1.69958373457987	39	0.544302411310861	0.0485866248124985	0.097173249624997
"94"	"BL99AB"	"AggBeh"	"Third"	115	0.215	0.21840781899612	0.0944911182523068	"Ballard, M. E., & Lineberger, R. (1999). Video game violence and confederate gender: Effects on reward and punishment given by college males. Sex Roles, 41, 541-558."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.215"	"."	"US"	"Journal"	2.31141109382297	2.34020937229179	113	0.440296758580354	0.0105138934689955	0.021027786937991
"95"	"BL99PB"	"ProsBeh"	"Third"	115	-0.309	-0.319439471071115	0.0944911182523068	"Ballard, M. E., & Lineberger, R. (1999). Video game violence and confederate gender: Effects on reward and punishment given by college males. Sex Roles, 41, 541-558."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.309"	"."	"US"	"Journal"	-3.38062959756873	-3.4537337472421	113	-0.649799881974265	0.999610398341808	0.000779203316383654
"104"	"BR09AA"	"AggAff"	"Third"	68	0.251	0.256479763474846	0.124034734589208	"Barlett, C. P., & Rodeheffer, C. 2009). Effects of realism on extended violent and nonviolent video game play on aggressive thoughts, feelings, and physiological arousal. Aggressive Behavior, 35, 213-224."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.251"	"."	"US"	"Journal"	2.06780596035686	2.10657111814874	66	0.518601959573857	0.0194802813879505	0.038960562775901
"105"	"BR09AC"	"AggCog"	"Third"	71	0.438	0.469753344193651	0.121267812518166	"Barlett, C. P., & Rodeheffer, C. 2009). Effects of realism on extended violent and nonviolent video game play on aggressive thoughts, feelings, and physiological arousal. Aggressive Behavior, 35, 213-224."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.438"	"."	"US"	"Journal"	3.87368531219512	4.04716634602125	69	0.974443146291568	6.6712049511594e-05	0.000133424099023188
"106"	"BR09PA"	"PhysArous"	"Third"	71	0.362	0.379185601682334	0.121267812518166	"Barlett, C. P., & Rodeheffer, C. 2009). Effects of realism on extended violent and nonviolent video game play on aggressive thoughts, feelings, and physiological arousal. Aggressive Behavior, 35, 213-224."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.362000"	"-0.052000"	"."	"."	"0.1658"	"HR,temp"	"US"	"Journal"	3.12684457489931	3.22577612141463	69	0.776675620480407	0.000960893557572984	0.00192178711514597
"107"	"BRB08AA2"	"AggAff"	"Third"	97	0.249	0.254346429180721	0.103142124625879	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.249"	"."	"US"	"Journal"	2.46598012309031	2.50587822350359	95	0.514195362055257	0.0069576400265255	0.013915280053051
"108"	"BRB08AC1"	"AggCog"	"Third"	198	0.242	0.246897438425526	0.0716114874039433	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.242"	"."	"US"	"Journal"	3.44773509636571	3.49178906766449	196	0.498827009666355	0.000296407885783914	0.000592815771567829
"109"	"BRB08AC2"	"AggCog"	"Third"	100	0.197	0.199609495805606	0.101534616513362	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.197"	"."	"US"	"Journal"	1.96592554007763	1.98918152133776	98	0.401875355071114	0.0247343834783387	0.0494687669566774
"110"	"BRB08PA1"	"PhysArous"	"Third"	198	0.103	0.103366578597353	0.0716114874039433	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.103"	"."	"US"	"Journal"	1.44343571603655	1.44971049400171	196	0.207101499143102	0.0743687403867112	0.148737480773422
"111"	"BRB08PA2"	"PhysArous"	"Third"	97	-0.097	-0.0973059534291224	0.103142124625879	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.097"	"."	"US"	"Journal"	-0.943416220890099	-0.949918504748555	95	-0.194919164423423	0.827717981378446	0.344564037243107
"112"	"BSD05AA1"	"AggAff"	"."	200	0.18	0.181982688600706	0.0712470499879097	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.18"	"."	"US"	"Journal"	2.55424875319873	2.5748810461493	198	0.36597765571301	0.0053785030543927	0.0107570061087854
"113"	"BSD05AB1"	"AggBeh"	"."	200	0.33	0.342828254415394	0.0712470499879097	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.33"	"."	"US"	"Journal"	4.81182385058147	4.91907351595955	198	0.699166664938992	9.11970049953972e-07	1.82394009990794e-06
"114"	"BSD05AB2"	"AggBeh"	"First"	76	0.26	0.266108406873654	0.117041147196131	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Exp"	"y"	2	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.26"	"."	"US"	"Journal"	2.27363122498897	2.31626409657434	74	0.538520463867707	0.0116578066814638	0.0233156133629277
"115"	"BSD05AC1"	"AggCog"	"."	200	0.03	0.0300090048631265	0.0712470499879097	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.03"	"."	"US"	"Journal"	0.421196454705407	0.422327508542866	198	0.0600270182386795	0.336622110780097	0.673244221560194
"116"	"BSD05EM1"	"Empathy"	"."	200	-0.33	-0.342828254415394	0.0712470499879097	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.33"	"."	"US"	"Journal"	-4.81182385058147	-4.91907351595955	198	-0.699166664938992	9.11970049953972e-07	1.82394009990794e-06
"117"	"BTC04AB"	"AggBeh"	"First"	22	0.3384	0.352284502981566	0.229415733870562	"Baldaro, B. Tuozzi, G., Codispoti, M., Montebarocci, O.,, Barbagli, F., Trombini, E., Rossi, N. (2004) Aggressive and non-violent videogames: short-term psychological and cardiovascular effects on habitual players.  Stress and Health (20)"	"NB"	"y"	1	"M"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3384"	"."	"Italy"	"Journal"	1.5355725478721	1.60825399893314	20	0.719233053340075	0.0617260141697704	0.123452028339541
"118"	"BTC04PA"	"PhysArous"	"First"	22	0.2468	0.252002375555092	0.229415733870562	"Baldaro, B. Tuozzi, G., Codispoti, M., Montebarocci, O.,, Barbagli, F., Trombini, E., Rossi, N. (2004) Aggressive and non-violent videogames: short-term psychological and cardiovascular effects on habitual players.  Stress and Health (20)"	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.483800"	"0.258800"	"-0.056500"	"."	"0.2468"	"sys,dia,hr"	"Italy"	"Journal"	1.09845288857683	1.13895509239912	20	0.509356201984795	0.134090372239829	0.268180744479659
"119"	"BW96AA"	"AggAff"	"Third"	30	0.8686	1.32734933015417	0.192450089729875	"Ballard, M. E., & Weist, J. R. (1996). Mortal Kombat: The effects of violent video game play on males’ hostility and cardiovascular responding. Journal of Applied Social Psychology, 26, 717-730."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.898000"	"0.826000"	"."	"."	"0.8686"	"BDHI,BAI"	"US"	"Journal"	6.89710943765862	9.2756208010711	28	3.50585512791026	2.46376978578867e-10	4.92753957157735e-10
"120"	"BW96PA"	"PhysArous"	"Third"	30	0.193	0.195451376913984	0.192450089729875	"Ballard, M. E., & Weist, J. R. (1996). Mortal Kombat: The effects of violent video game play on males’ hostility and cardiovascular responding. Journal of Applied Social Psychology, 26, 717-730."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.184000"	"0.085000"	"0.302000"	"."	"0.193"	"sys,dia,hr"	"US"	"Journal"	1.01559514567295	1.04082888321733	28	0.39339634033802	0.153429672710546	0.306859345421092
"121"	"C95AA"	"AggAff"	"Third"	123	-0.1715	-0.173211710540616	0.0912870929175277	"Cohn, L. B. (1995). Violent video games: Aggression, arousal, and desensitization in young adolescent boys. Dissertation: University of Southern California, Los Angeles: CA."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.1715"	"."	"US"	"Dissertation (unpub)"	-1.89743922174301	-1.91487049171247	121	-0.34815827122045	0.97106517538944	0.0578696492211195
"122"	"C95AB"	"AggBeh"	"Third"	123	0.0282	0.0282074788248008	0.0912870929175277	"Cohn, L. B. (1995). Violent video games: Aggression, arousal, and desensitization in young adolescent boys. Dissertation: University of Southern California, Los Angeles: CA."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.0282"	"."	"US"	"Dissertation (unpub)"	0.308997448853854	0.31032341533749	121	0.0564224391522709	0.378424450772195	0.756848901544389
"123"	"C95PA"	"PhysArous"	"Third"	123	0.0684	0.0685069716128099	0.0912870929175277	"Cohn, L. B. (1995). Violent video games: Aggression, arousal, and desensitization in young adolescent boys. Dissertation: University of Southern California, Los Angeles: CA."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.0684"	"."	"US"	"Dissertation (unpub)"	0.750456273974041	0.754166274409636	121	0.137121140801752	0.226107282127964	0.452214564255928
"124"	"C95PB"	"ProsBeh"	"Third"	123	-0.0657	-0.0657947767140003	0.0912870929175277	"Cohn, L. B. (1995). Violent video games: Aggression, arousal, and desensitization in young adolescent boys. Dissertation: University of Southern California, Los Angeles: CA."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.0657"	"."	"US"	"Dissertation (unpub)"	-0.720745667445472	-0.724264831422087	121	-0.131684514804016	0.764849383965379	0.470301232069242
"125"	"CA05AA1"	"AggAff"	"Third"	50	0.3893	0.410974730962863	0.145864991497895	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3893"	"."	"US"	"Journal"	2.81750080497412	2.92814813940526	48	0.845283558256365	0.00260054983816782	0.00520109967633563
"126"	"CA05AB1&2"	"AggBeh"	"."	141	0.327	0.33946535234374	0.0851256530758749	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	1	"MF"	"y"	"Adult"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.34"	"."	"US"	"Journal"	3.98781495445521	4.07954905051974	139	0.692045668547455	3.78354798319546e-05	7.56709596639093e-05
"127"	"CA05AB1&2F"	"AggBeh"	"."	69	0.146	0.147050851743057	0.123091490979333	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	1	"F"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.146"	"."	"US"	"Journal"	1.19464676699502	1.2080057819362	67	0.295162790316698	0.115645879007314	0.231291758014628
"128"	"CA05AB1&2M"	"AggBeh"	"."	72	0.136	0.136847915238521	0.120385853085769	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.136"	"."	"US"	"Journal"	1.13674415831089	1.14852880424865	70	0.274550897096522	0.127329993245139	0.254659986490278
"129"	"CA05AB3c"	"AggBeh"	"."	135	0.23	0.234189466759367	0.0870388279778489	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	3	"MF"	"y"	"Adult"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.23"	"."	"US"	"Journal"	2.69063212591704	2.72555994504668	133	0.472672040177118	0.0036418734711558	0.00728374694231159
"130"	"CA05AB3cF"	"AggBeh"	"."	72	0.144	0.145007897899001	0.120385853085769	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	3	"F"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.144"	"."	"US"	"Journal"	1.20452606499943	1.21747938861211	70	0.291033239308828	0.113755112949154	0.227510225898307
"131"	"CA05AB3cM"	"AggBeh"	"."	63	0.023	0.0230040569544218	0.129099444873581	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Blank"	"y"	3	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.023"	"."	"US"	"Journal"	0.178188658959365	0.179683275059113	61	0.0460121718293863	0.428998386908666	0.857996773817333
"132"	"CA05AB3e"	"AggBeh"	"Third"	90	0.2149	0.218302974828243	0.107211253483779	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Exp"	"y"	3	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2149"	"."	"US"	"Journal"	2.03619459463994	2.06416778986644	88	0.440082051477701	0.0209731245610753	0.0419462491221506
"133"	"CA05AC2"	"AggCog"	"Third"	44	0.3833	0.403922272941661	0.156173761888606	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3833"	"."	"US"	"Journal"	2.58636449591172	2.68947989299105	42	0.829991514288415	0.0051106744544611	0.0102213489089222
"134"	"CA87PB"	"ProsBeh"	"Third"	160	-0.216	-0.219456521087852	0.0798086884467622	"Chambers, J. H., & Ascione, F. R. (1987).  The effects of prosocial and aggressive video games on children’s donating and helping.  Journal of Genetic Psychology, 148, 499-505."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.216"	"."	"US"	"Journal"	-2.74978232770038	-2.78072137863664	158	-0.442444629607512	0.996958248341267	0.00608350331746631
"135"	"CAB07DS"	"Desen"	"both"	249	-0.1378	-0.138682295001756	0.0637576713063338	"Carnagey, N. L., & Anderson, C.A., Bushman, B. J. (2007). The effect of video game violence on physiological desensitization to real-life violence. Journal of Experimental Social Psychology, 43, 489-496."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"-0.138600"	"-0.137000"	"."	"."	"-0.1378"	"gsr,hr"	"US"	"Journal"	-2.17514680445958	-2.18655658234047	247	-0.278254527345527	0.985143198459509	0.0297136030809826
"136"	"CC06AB"	"AggBeh"	"Third"	64	0.1875	0.189744810852452	0.128036879932896	"Cicchiriool, V. & Chory-Assad, R.M. (2006). Effects of affective orientation and video game play on aggressive thoughts and behaviors. Journal of Broadcasting & Electronic Media, 49, 435-449."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.215800"	"0.255300"	"0.087200"	"."	"0.1875"	"coutesy,finan,comp"	"US"	"Journal"	1.48195434746533	1.5030333701355	62	0.381770857785467	0.0689536313965822	0.137907262793164
